ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
COG,Congo,urban,Sanitation,2006,39.56255,932783.05323,Unimproved
COG,Congo,total,Drinking water,2006,19.42881,745562.71542,Unimproved
COG,Congo,rural,Drinking water,2006,43.8244,648455.07043,Unimproved
COG,Congo,urban,Drinking water,2006,4.11867,97107.69404,Unimproved
COG,Congo,total,Sanitation,2007,14.52604,578198.92045,At least basic
COG,Congo,rural,Sanitation,2007,5.94272,90140.54789,At least basic
COG,Congo,urban,Sanitation,2007,19.81072,488058.38746,At least basic
COG,Congo,total,Drinking water,2007,28.65451,1140572.88406,Basic service
COG,Congo,rural,Drinking water,2007,16.76965,254365.87473,Basic service
COG,Congo,urban,Drinking water,2007,35.97192,886207.01332,Basic service
COG,Congo,total,Sanitation,2007,27.76621,1105214.55684,Limited service
COG,Congo,rural,Sanitation,2007,8.51542,129163.80912,Limited service
COG,Congo,urban,Sanitation,2007,39.61876,976050.77785,Limited service
COG,Congo,total,Drinking water,2007,10.43063,415183.97022,Limited service
COG,Congo,rural,Drinking water,2007,10.43447,158272.41066,Limited service
COG,Congo,urban,Drinking water,2007,10.42827,256911.56669,Limited service
COG,Congo,total,Sanitation,2007,8.5322,339618.30222,Open defecation
COG,Congo,rural,Sanitation,2007,18.6037,282185.04681,Open defecation
COG,Congo,urban,Sanitation,2007,2.33127,57433.25541,Open defecation
COG,Congo,total,Drinking water,2007,7.57628,301568.66791,Surface water
COG,Congo,rural,Drinking water,2007,19.88161,301568.66597,Surface water
COG,Congo,urban,Drinking water,2007,0,0,Surface water
COG,Congo,total,Drinking water,2007,34.7864,1384648.14279,Safely managed service
COG,Congo,rural,Drinking water,2007,10.6843,162061.83514,Safely managed service
COG,Congo,urban,Drinking water,2007,49.62586,1222586.34538,Safely managed service
COG,Congo,total,Sanitation,2007,49.17555,1957398.22049,Unimproved
COG,Congo,rural,Sanitation,2007,66.93816,1015333.09619,Unimproved
COG,Congo,urban,Sanitation,2007,38.23925,942065.07928,Unimproved
COG,Congo,total,Drinking water,2007,18.55217,738456.33403,Unimproved
COG,Congo,rural,Drinking water,2007,42.22997,640553.70007,Unimproved
COG,Congo,urban,Drinking water,2007,3.97395,97902.56458,Unimproved
COG,Congo,total,Sanitation,2008,15.03204,618345.51508,At least basic
COG,Congo,rural,Sanitation,2008,5.97399,92531.29184,At least basic
COG,Congo,urban,Sanitation,2008,20.50267,525814.23386,At least basic
COG,Congo,total,Drinking water,2008,27.95244,1149828.22517,Basic service
COG,Congo,rural,Drinking water,2008,17.62471,272989.83376,Basic service
COG,Congo,urban,Drinking water,2008,34.18989,876838.41492,Basic service
COG,Congo,total,Sanitation,2008,28.36336,1166731.6438,Limited service
COG,Congo,rural,Sanitation,2008,8.55152,132454.78419,Limited service
COG,Congo,urban,Sanitation,2008,40.32877,1034276.87688,Limited service
COG,Congo,total,Drinking water,2008,10.47062,430710.55163,Limited service
COG,Congo,rural,Drinking water,2008,10.54828,163382.68048,Limited service
COG,Congo,urban,Drinking water,2008,10.42371,267327.88507,Limited service
COG,Congo,total,Sanitation,2008,8.57544,352752.3177,Open defecation
COG,Congo,rural,Sanitation,2008,19.04454,294981.61704,Open defecation
COG,Congo,urban,Sanitation,2008,2.25261,57770.7227,Open defecation
COG,Congo,total,Drinking water,2008,7.46235,306965.13016,Surface water
COG,Congo,rural,Drinking water,2008,19.81725,306950.10224,Surface water
COG,Congo,urban,Drinking water,2008,0.00059,15.05042,Surface water
COG,Congo,total,Drinking water,2008,36.42668,1498417.8055,Safely managed service
COG,Congo,rural,Drinking water,2008,11.37423,176175.80629,Safely managed service
COG,Congo,urban,Drinking water,2008,51.55717,1322242.02178,Safely managed service
COG,Congo,total,Sanitation,2008,48.02916,1975687.52342,Unimproved
COG,Congo,rural,Sanitation,2008,66.42996,1028936.10694,Unimproved
COG,Congo,urban,Sanitation,2008,36.91595,946751.46656,Unimproved
COG,Congo,total,Drinking water,2008,17.68791,727595.26863,Unimproved
COG,Congo,rural,Drinking water,2008,40.63554,629405.38668,Unimproved
COG,Congo,urban,Drinking water,2008,3.82864,98189.89656,Unimproved
COG,Congo,total,Sanitation,2009,15.55069,665759.1124,At least basic
COG,Congo,rural,Sanitation,2009,6.00528,95640.93188,At least basic
COG,Congo,urban,Sanitation,2009,21.20498,570118.13518,At least basic
COG,Congo,total,Drinking water,2009,27.22691,1165643.54685,Basic service
COG,Congo,rural,Drinking water,2009,18.48991,294472.75593,Basic service
COG,Congo,urban,Drinking water,2009,32.40233,871170.78594,Basic service
COG,Congo,total,Sanitation,2009,28.96043,1239859.32235,Limited service
COG,Congo,rural,Sanitation,2009,8.58758,136766.98589,Limited service
COG,Congo,urban,Sanitation,2009,41.02842,1103092.24884,Limited service
COG,Congo,total,Drinking water,2009,10.49878,449475.87136,Limited service
COG,Congo,rural,Drinking water,2009,10.63331,169347.50002,Limited service
COG,Congo,urban,Drinking water,2009,10.41909,280128.3488,Limited service
COG,Congo,total,Sanitation,2009,8.61381,368775.87637,Open defecation
COG,Congo,rural,Sanitation,2009,19.48539,310326.86389,Open defecation
COG,Congo,urban,Sanitation,2009,2.17395,58449.0072,Open defecation
COG,Congo,total,Drinking water,2009,7.34903,314627.93077,Surface water
COG,Congo,rural,Drinking water,2009,19.75289,314587.17012,Surface water
COG,Congo,urban,Drinking water,2009,0.00152,40.76,Surface water
COG,Congo,total,Drinking water,2009,38.08907,1630676.7081,Safely managed service
COG,Congo,rural,Drinking water,2009,12.08279,192432.11901,Safely managed service
COG,Congo,urban,Drinking water,2009,53.49407,1438244.4748,Safely managed service
COG,Congo,total,Sanitation,2009,46.87508,2006824.68888,Unimproved
COG,Congo,rural,Sanitation,2009,65.92175,1049878.61834,Unimproved
COG,Congo,urban,Sanitation,2009,35.59266,956946.10878,Unimproved
COG,Congo,total,Drinking water,2009,16.83621,720794.90488,Unimproved
COG,Congo,rural,Drinking water,2009,39.0411,621773.8602,Unimproved
COG,Congo,urban,Drinking water,2009,3.68299,99021.15175,Unimproved
COK,Cook Islands,total,Sanitation,2000,93.72741,14859.5441,At least basic
COK,Cook Islands,rural,Sanitation,2000,82.25963,4539.59551,At least basic
COK,Cook Islands,urban,Sanitation,2000,99.85068,10319.94818,At least basic
COK,Cook Islands,total,Drinking water,2000,100,15854,At least basic
COK,Cook Islands,rural,Drinking water,2000,100,5518.6187,At least basic
COK,Cook Islands,urban,Drinking water,2000,100,10335.381,At least basic
COK,Cook Islands,total,Sanitation,2000,0,0,Limited service
COK,Cook Islands,rural,Sanitation,2000,0,0,Limited service
COK,Cook Islands,urban,Sanitation,2000,0,0,Limited service
COK,Cook Islands,total,Drinking water,2000,0,0,Limited service
COK,Cook Islands,rural,Drinking water,2000,0,0,Limited service
COK,Cook Islands,urban,Drinking water,2000,0,0,Limited service
COK,Cook Islands,total,Sanitation,2000,0.40483,64.18116,Open defecation
COK,Cook Islands,rural,Sanitation,2000,1.16299,64.18117,Open defecation
COK,Cook Islands,urban,Sanitation,2000,0,0,Open defecation
COK,Cook Islands,total,Drinking water,2000,0,0,Surface water
COK,Cook Islands,rural,Drinking water,2000,0,0,Surface water
COK,Cook Islands,urban,Drinking water,2000,0,0,Surface water
COK,Cook Islands,total,Sanitation,2000,5.86776,930.27474,Unimproved
COK,Cook Islands,rural,Sanitation,2000,16.57737,914.84202,Unimproved
COK,Cook Islands,urban,Sanitation,2000,0.14932,15.43282,Unimproved
COK,Cook Islands,total,Drinking water,2000,0,0,Unimproved
COK,Cook Islands,rural,Drinking water,2000,0,0,Unimproved
COK,Cook Islands,urban,Drinking water,2000,0,0,Unimproved
COK,Cook Islands,total,Sanitation,2001,94.22281,14354.84578,At least basic
COK,Cook Islands,rural,Sanitation,2001,82.85769,4178.33511,At least basic
COK,Cook Islands,urban,Sanitation,2001,99.84591,10176.51076,At least basic
COK,Cook Islands,total,Drinking water,2001,100,15235,At least basic
COK,Cook Islands,rural,Drinking water,2001,100,5042.7847,At least basic
COK,Cook Islands,urban,Drinking water,2001,100,10192.216,At least basic
COK,Cook Islands,total,Sanitation,2001,0,0,Limited service
COK,Cook Islands,rural,Sanitation,2001,0,0,Limited service
COK,Cook Islands,urban,Sanitation,2001,0,0,Limited service
COK,Cook Islands,total,Drinking water,2001,0,0,Limited service
COK,Cook Islands,rural,Drinking water,2001,0,0,Limited service
COK,Cook Islands,urban,Drinking water,2001,0,0,Limited service
COK,Cook Islands,total,Sanitation,2001,0.38923,59.2986,Open defecation
COK,Cook Islands,rural,Sanitation,2001,1.17591,59.2986,Open defecation
COK,Cook Islands,urban,Sanitation,2001,0,0,Open defecation
COK,Cook Islands,total,Drinking water,2001,0,0,Surface water
COK,Cook Islands,rural,Drinking water,2001,0,0,Surface water
COK,Cook Islands,urban,Drinking water,2001,0,0,Surface water
COK,Cook Islands,total,Sanitation,2001,5.38796,820.85563,Unimproved
COK,Cook Islands,rural,Sanitation,2001,15.9664,805.151,Unimproved
COK,Cook Islands,urban,Sanitation,2001,0.15409,15.70524,Unimproved
COK,Cook Islands,total,Drinking water,2001,0,0,Unimproved
COK,Cook Islands,rural,Drinking water,2001,0,0,Unimproved
COK,Cook Islands,urban,Drinking water,2001,0,0,Unimproved
COK,Cook Islands,total,Sanitation,2002,94.62665,14162.7714,At least basic
COK,Cook Islands,rural,Sanitation,2002,83.45575,3975.07911,At least basic
COK,Cook Islands,urban,Sanitation,2002,99.84114,10187.692,At least basic
COK,Cook Islands,total,Drinking water,2002,100,14967,At least basic
COK,Cook Islands,rural,Drinking water,2002,100,4763.0977,At least basic
COK,Cook Islands,urban,Drinking water,2002,100,10203.902,At least basic
COK,Cook Islands,total,Sanitation,2002,0,0,Limited service
COK,Cook Islands,rural,Sanitation,2002,0,0,Limited service
COK,Cook Islands,urban,Sanitation,2002,0,0,Limited service
COK,Cook Islands,total,Drinking water,2002,0,0,Limited service
COK,Cook Islands,rural,Drinking water,2002,0,0,Limited service
COK,Cook Islands,urban,Drinking water,2002,0,0,Limited service
COK,Cook Islands,total,Sanitation,2002,0.37833,56.62496,Open defecation
COK,Cook Islands,rural,Sanitation,2002,1.18883,56.62496,Open defecation
COK,Cook Islands,urban,Sanitation,2002,0,0,Open defecation
COK,Cook Islands,total,Drinking water,2002,0,0,Surface water
COK,Cook Islands,rural,Drinking water,2002,0,0,Surface water
COK,Cook Islands,urban,Drinking water,2002,0,0,Surface water
COK,Cook Islands,total,Sanitation,2002,4.99501,747.60364,Unimproved
COK,Cook Islands,rural,Sanitation,2002,15.35542,731.39363,Unimproved
COK,Cook Islands,urban,Sanitation,2002,0.15886,16.21,Unimproved
COK,Cook Islands,total,Drinking water,2002,0,0,Unimproved
COK,Cook Islands,rural,Drinking water,2002,0,0,Unimproved
COK,Cook Islands,urban,Drinking water,2002,0,0,Unimproved
COK,Cook Islands,total,Sanitation,2003,94.96619,14270.56956,At least basic
COK,Cook Islands,rural,Sanitation,2003,84.05381,3897.60169,At least basic
COK,Cook Islands,urban,Sanitation,2003,99.83637,10372.96778,At least basic
COK,Cook Islands,total,Drinking water,2003,100,15027,At least basic
COK,Cook Islands,rural,Drinking water,2003,100,4637.0313,At least basic
COK,Cook Islands,urban,Drinking water,2003,100,10389.969,At least basic
COK,Cook Islands,total,Sanitation,2003,0,0,Limited service
COK,Cook Islands,rural,Sanitation,2003,0,0,Limited service
COK,Cook Islands,urban,Sanitation,2003,0,0,Limited service
COK,Cook Islands,total,Drinking water,2003,0,0,Limited service
COK,Cook Islands,rural,Drinking water,2003,0,0,Limited service
COK,Cook Islands,urban,Drinking water,2003,0,0,Limited service
COK,Cook Islands,total,Sanitation,2003,0.37083,55.72519,Open defecation
COK,Cook Islands,rural,Sanitation,2003,1.20174,55.72519,Open defecation
COK,Cook Islands,urban,Sanitation,2003,0,0,Open defecation
COK,Cook Islands,total,Drinking water,2003,0,0,Surface water
COK,Cook Islands,rural,Drinking water,2003,0,0,Surface water
COK,Cook Islands,urban,Drinking water,2003,0,0,Surface water
COK,Cook Islands,total,Sanitation,2003,4.66297,700.70524,Unimproved
COK,Cook Islands,rural,Sanitation,2003,14.74444,683.70442,Unimproved
COK,Cook Islands,urban,Sanitation,2003,0.16363,17.00122,Unimproved
COK,Cook Islands,total,Drinking water,2003,0,0,Unimproved
COK,Cook Islands,rural,Drinking water,2003,0,0,Unimproved
COK,Cook Islands,urban,Drinking water,2003,0,0,Unimproved
COK,Cook Islands,total,Sanitation,2004,95.29195,14368.11995,At least basic
COK,Cook Islands,rural,Sanitation,2004,84.65188,3817.14487,At least basic
COK,Cook Islands,urban,Sanitation,2004,99.8316,10550.97505,At least basic
COK,Cook Islands,total,Drinking water,2004,100,15077.99959,At least basic
COK,Cook Islands,rural,Drinking water,2004,100,4509.2266,At least basic
COK,Cook Islands,urban,Drinking water,2004,100,10568.773,At least basic
COK,Cook Islands,total,Sanitation,2004,0,0,Limited service
COK,Cook Islands,rural,Sanitation,2004,0,0,Limited service
COK,Cook Islands,urban,Sanitation,2004,0,0,Limited service
COK,Cook Islands,total,Drinking water,2004,0,0,Limited service
COK,Cook Islands,rural,Drinking water,2004,0,0,Limited service
COK,Cook Islands,urban,Drinking water,2004,0,0,Limited service
COK,Cook Islands,total,Sanitation,2004,0.36326,54.77174,Open defecation
COK,Cook Islands,rural,Sanitation,2004,1.21466,54.77174,Open defecation
COK,Cook Islands,urban,Sanitation,2004,0,0,Open defecation
COK,Cook Islands,total,Drinking water,2004,0,0,Surface water
COK,Cook Islands,rural,Drinking water,2004,0,0,Surface water
COK,Cook Islands,urban,Drinking water,2004,0,0,Surface water
COK,Cook Islands,total,Sanitation,2004,4.3448,655.10832,Unimproved
COK,Cook Islands,rural,Sanitation,2004,14.13347,637.30999,Unimproved
COK,Cook Islands,urban,Sanitation,2004,0.1684,17.79795,Unimproved
COK,Cook Islands,total,Drinking water,2004,0,0.00041,Unimproved
COK,Cook Islands,rural,Drinking water,2004,0,0,Unimproved
COK,Cook Islands,urban,Drinking water,2004,0,0,Unimproved
COK,Cook Islands,total,Sanitation,2005,95.60332,14466.69422,At least basic
COK,Cook Islands,rural,Sanitation,2005,85.24994,3737.65231,At least basic
COK,Cook Islands,urban,Sanitation,2005,99.82683,10729.04212,At least basic
COK,Cook Islands,total,Drinking water,2005,100,15131.99997,At least basic
COK,Cook Islands,rural,Drinking water,2005,100,4384.3462,At least basic
COK,Cook Islands,urban,Drinking water,2005,100,10747.654,At least basic
COK,Cook Islands,total,Sanitation,2005,0,0,Limited service
COK,Cook Islands,rural,Sanitation,2005,0,0,Limited service
COK,Cook Islands,urban,Sanitation,2005,0,0,Limited service
COK,Cook Islands,total,Drinking water,2005,0,0,Limited service
COK,Cook Islands,rural,Drinking water,2005,0,0,Limited service
COK,Cook Islands,urban,Drinking water,2005,0,0,Limited service
COK,Cook Islands,total,Sanitation,2005,0.35708,54.03374,Open defecation
COK,Cook Islands,rural,Sanitation,2005,1.22758,53.82117,Open defecation
COK,Cook Islands,urban,Sanitation,2005,0.00198,0.21257,Open defecation
COK,Cook Islands,total,Drinking water,2005,0,0,Surface water
COK,Cook Islands,rural,Drinking water,2005,0,0,Surface water
COK,Cook Islands,urban,Drinking water,2005,0,0,Surface water
COK,Cook Islands,total,Sanitation,2005,4.0396,611.27204,Unimproved
COK,Cook Islands,rural,Sanitation,2005,13.52249,592.87272,Unimproved
COK,Cook Islands,urban,Sanitation,2005,0.17119,18.39931,Unimproved
COK,Cook Islands,total,Drinking water,2005,0,0.00003,Unimproved
COK,Cook Islands,rural,Drinking water,2005,0,0,Unimproved
COK,Cook Islands,urban,Drinking water,2005,0,0,Unimproved
COK,Cook Islands,total,Sanitation,2006,95.90107,14582.71746,At least basic
COK,Cook Islands,rural,Sanitation,2006,85.848,3662.83472,At least basic
COK,Cook Islands,urban,Sanitation,2006,99.82206,10919.88332,At least basic
COK,Cook Islands,total,Drinking water,2006,100,15205.99985,At least basic
COK,Cook Islands,rural,Drinking water,2006,100,4266.6514,At least basic
COK,Cook Islands,urban,Drinking water,2006,100,10939.349,At least basic
COK,Cook Islands,total,Sanitation,2006,0,0,Limited service
COK,Cook Islands,rural,Sanitation,2006,0,0,Limited service
COK,Cook Islands,urban,Sanitation,2006,0,0,Limited service
COK,Cook Islands,total,Drinking water,2006,0,0,Limited service
COK,Cook Islands,rural,Drinking water,2006,0,0,Limited service
COK,Cook Islands,urban,Drinking water,2006,0,0,Limited service
COK,Cook Islands,total,Sanitation,2006,0.3623,55.0911,Open defecation
COK,Cook Islands,rural,Sanitation,2006,1.24049,52.92748,Open defecation
COK,Cook Islands,urban,Sanitation,2006,0.01978,2.16362,Open defecation
COK,Cook Islands,total,Drinking water,2006,0,0,Surface water
COK,Cook Islands,rural,Drinking water,2006,0,0,Surface water
COK,Cook Islands,urban,Drinking water,2006,0,0,Surface water
COK,Cook Islands,total,Sanitation,2006,3.73663,568.19144,Unimproved
COK,Cook Islands,rural,Sanitation,2006,12.91151,550.8892,Unimproved
COK,Cook Islands,urban,Sanitation,2006,0.15816,17.30206,Unimproved
COK,Cook Islands,total,Drinking water,2006,0,0.00015,Unimproved
COK,Cook Islands,rural,Drinking water,2006,0,0,Unimproved
COK,Cook Islands,urban,Drinking water,2006,0,0,Unimproved
COK,Cook Islands,total,Sanitation,2007,96.13659,14896.36438,At least basic
COK,Cook Islands,rural,Sanitation,2007,86.44606,3687.19107,At least basic
COK,Cook Islands,urban,Sanitation,2007,99.81729,11209.173,At least basic
COK,Cook Islands,total,Drinking water,2007,99.99908,15494.85796,At least basic
COK,Cook Islands,rural,Drinking water,2007,99.99667,4265.16668,At least basic
COK,Cook Islands,urban,Drinking water,2007,100,11229.691,At least basic
COK,Cook Islands,total,Sanitation,2007,0,0,Limited service
COK,Cook Islands,rural,Sanitation,2007,0,0,Limited service
COK,Cook Islands,urban,Sanitation,2007,0,0,Limited service
COK,Cook Islands,total,Drinking water,2007,0,0,Limited service
COK,Cook Islands,rural,Drinking water,2007,0,0,Limited service
COK,Cook Islands,urban,Drinking water,2007,0,0,Limited service
COK,Cook Islands,total,Sanitation,2007,0.37226,57.68173,Open defecation
COK,Cook Islands,rural,Sanitation,2007,1.25341,53.46175,Open defecation
COK,Cook Islands,urban,Sanitation,2007,0.03758,4.21998,Open defecation
COK,Cook Islands,total,Drinking water,2007,0,0,Surface water
COK,Cook Islands,rural,Drinking water,2007,0,0,Surface water
COK,Cook Islands,urban,Drinking water,2007,0,0,Surface water
COK,Cook Islands,total,Sanitation,2007,3.49115,540.95388,Unimproved
COK,Cook Islands,rural,Sanitation,2007,12.30053,524.65577,Unimproved
COK,Cook Islands,urban,Sanitation,2007,0.14513,16.29802,Unimproved
COK,Cook Islands,total,Drinking water,2007,0.00092,0.14204,Unimproved
COK,Cook Islands,rural,Drinking water,2007,0.00333,0.14192,Unimproved
COK,Cook Islands,urban,Drinking water,2007,0,0,Unimproved
COK,Cook Islands,total,Sanitation,2008,96.33134,15394.71157,At least basic
COK,Cook Islands,rural,Sanitation,2008,87.04412,3792.56404,At least basic
COK,Cook Islands,urban,Sanitation,2008,99.81252,11602.14716,At least basic
COK,Cook Islands,total,Drinking water,2008,99.99595,15980.35227,At least basic
COK,Cook Islands,rural,Drinking water,2008,99.98514,4356.41193,At least basic
COK,Cook Islands,urban,Drinking water,2008,100,11623.94,At least basic
COK,Cook Islands,total,Sanitation,2008,0,0,Limited service
COK,Cook Islands,rural,Sanitation,2008,0,0,Limited service
COK,Cook Islands,urban,Sanitation,2008,0,0,Limited service
COK,Cook Islands,total,Drinking water,2008,0,0,Limited service
COK,Cook Islands,rural,Drinking water,2008,0,0,Limited service
COK,Cook Islands,urban,Drinking water,2008,0,0,Limited service
COK,Cook Islands,total,Sanitation,2008,0.38553,61.6118,Open defecation
COK,Cook Islands,rural,Sanitation,2008,1.26633,55.17455,Open defecation
COK,Cook Islands,urban,Sanitation,2008,0.05538,6.43726,Open defecation
COK,Cook Islands,total,Drinking water,2008,0,0,Surface water
COK,Cook Islands,rural,Drinking water,2008,0,0,Surface water
COK,Cook Islands,urban,Drinking water,2008,0,0,Surface water
COK,Cook Islands,total,Sanitation,2008,3.28313,524.67663,Unimproved
COK,Cook Islands,rural,Sanitation,2008,11.68956,509.32101,Unimproved
COK,Cook Islands,urban,Sanitation,2008,0.1321,15.35558,Unimproved
COK,Cook Islands,total,Drinking water,2008,0.00405,0.64773,Unimproved
COK,Cook Islands,rural,Drinking water,2008,0.01486,0.64767,Unimproved
COK,Cook Islands,urban,Drinking water,2008,0,0,Unimproved
COK,Cook Islands,total,Sanitation,2009,96.52256,15902.09164,At least basic
COK,Cook Islands,rural,Sanitation,2009,87.64218,3899.12044,At least basic
COK,Cook Islands,urban,Sanitation,2009,99.80775,12002.97152,At least basic
COK,Cook Islands,total,Drinking water,2009,99.99287,16473.82576,At least basic
COK,Cook Islands,rural,Drinking water,2009,99.9736,4447.73408,At least basic
COK,Cook Islands,urban,Drinking water,2009,100,12026.092,At least basic
COK,Cook Islands,total,Sanitation,2009,0,0,Limited service
COK,Cook Islands,rural,Sanitation,2009,0,0,Limited service
COK,Cook Islands,urban,Sanitation,2009,0,0,Limited service
COK,Cook Islands,total,Drinking water,2009,0,0,Limited service
COK,Cook Islands,rural,Drinking water,2009,0,0,Limited service
COK,Cook Islands,urban,Drinking water,2009,0,0,Limited service
COK,Cook Islands,total,Sanitation,2009,0.39886,65.71297,Open defecation
COK,Cook Islands,rural,Sanitation,2009,1.27924,56.9123,Open defecation
COK,Cook Islands,urban,Sanitation,2009,0.07318,8.80067,Open defecation
COK,Cook Islands,total,Drinking water,2009,0,0,Surface water
COK,Cook Islands,rural,Drinking water,2009,0,0,Surface water
COK,Cook Islands,urban,Drinking water,2009,0,0,Surface water
COK,Cook Islands,total,Sanitation,2009,3.07858,507.1954,Unimproved
COK,Cook Islands,rural,Sanitation,2009,11.07858,492.87596,Unimproved
COK,Cook Islands,urban,Sanitation,2009,0.11907,14.31981,Unimproved
COK,Cook Islands,total,Drinking water,2009,0.00713,1.17424,Unimproved
COK,Cook Islands,rural,Drinking water,2009,0.0264,1.17462,Unimproved
COK,Cook Islands,urban,Drinking water,2009,0,0,Unimproved
COL,Colombia,rural,Sanitation,2000,60.26755,6135351.7709,At least basic
COL,Colombia,total,Sanitation,2000,59.6428,23314330.91239,Basic service
COL,Colombia,urban,Sanitation,2000,74.5008,21537990.87203,Basic service
COL,Colombia,total,Drinking water,2000,23.18821,9064255.8025,Basic service
COL,Colombia,rural,Drinking water,2000,37.60065,3827817.67905,Basic service
COL,Colombia,urban,Drinking water,2000,18.11306,5236438.17304,Basic service
COL,Colombia,total,Sanitation,2000,13.85024,5414050.12544,Limited service
COL,Colombia,rural,Sanitation,2000,7.62487,776226.12436,Limited service
COL,Colombia,urban,Sanitation,2000,16.04243,4637824.022,Limited service
COL,Colombia,total,Drinking water,2000,0.15105,59046.83075,Limited service
COL,Colombia,rural,Drinking water,2000,0.53321,54281.41299,Limited service
COL,Colombia,urban,Drinking water,2000,0.01648,4765.42077,Limited service
COL,Colombia,total,Sanitation,2000,8.20875,3208794.24927,Open defecation
COL,Colombia,rural,Sanitation,2000,26.16736,2663887.11063,Open defecation
COL,Colombia,urban,Sanitation,2000,1.88486,544907.28523,Open defecation
COL,Colombia,urban,Drinking water,2000,0,0,Surface water
COL,Colombia,total,Sanitation,2000,15.77208,6165294.48944,Safely managed service
COL,Colombia,urban,Sanitation,2000,6.24801,1806283.72744,Safely managed service
COL,Colombia,total,Drinking water,2000,67.73082,26475933.20281,Safely managed service
COL,Colombia,rural,Drinking water,2000,32.41907,3300322.87033,Safely managed service
COL,Colombia,urban,Drinking water,2000,80.16539,23175610.40464,Safely managed service
COL,Colombia,total,Sanitation,2000,2.52613,987463.83966,Unimproved
COL,Colombia,rural,Sanitation,2000,5.94022,604725.9941,Unimproved
COL,Colombia,urban,Sanitation,2000,1.32391,382738.44788,Unimproved
COL,Colombia,total,Drinking water,2000,8.92992,3490698.33417,Unimproved
COL,Colombia,rural,Drinking water,2000,29.44708,2997769.08417,Unimproved
COL,Colombia,urban,Drinking water,2000,1.70507,492929.98586,Unimproved
COL,Colombia,rural,Sanitation,2001,61.30608,6237226.08997,At least basic
COL,Colombia,total,Sanitation,2001,60.40446,23986164.12645,Basic service
COL,Colombia,urban,Sanitation,2001,75.18784,22206990.42946,Basic service
COL,Colombia,total,Drinking water,2001,23.1923,9209491.48711,Basic service
COL,Colombia,rural,Drinking water,2001,37.90611,3856533.77859,Basic service
COL,Colombia,urban,Drinking water,2001,18.1239,5352957.70245,Basic service
COL,Colombia,total,Sanitation,2001,13.36837,5308482.2505,Limited service
COL,Colombia,rural,Sanitation,2001,7.44185,757127.36561,Limited service
COL,Colombia,urban,Sanitation,2001,15.40986,4551354.63422,Limited service
COL,Colombia,total,Drinking water,2001,0.15206,60382.94081,Limited service
COL,Colombia,rural,Drinking water,2001,0.53746,54680.38633,Limited service
COL,Colombia,urban,Drinking water,2001,0.01931,5702.55347,Limited service
COL,Colombia,total,Sanitation,2001,7.88827,3132375.41303,Open defecation
COL,Colombia,rural,Sanitation,2001,25.48975,2593304.58274,Open defecation
COL,Colombia,urban,Sanitation,2001,1.82517,539070.76793,Open defecation
COL,Colombia,urban,Drinking water,2001,0,0,Surface water
COL,Colombia,total,Sanitation,2001,15.90433,6315491.08807,Safely managed service
COL,Colombia,urban,Sanitation,2001,6.28886,1857436.56904,Safely managed service
COL,Colombia,total,Drinking water,2001,68.04472,27020056.82151,Safely managed service
COL,Colombia,rural,Drinking water,2001,32.68236,3325074.7079,Safely managed service
COL,Colombia,urban,Drinking water,2001,80.22583,23694980.81667,Safely managed service
COL,Colombia,total,Sanitation,2001,2.43457,966748.89154,Unimproved
COL,Colombia,rural,Sanitation,2001,5.76232,586252.96168,Unimproved
COL,Colombia,urban,Sanitation,2001,1.28828,380496.59739,Unimproved
COL,Colombia,total,Drinking water,2001,8.61091,3419330.63322,Unimproved
COL,Colombia,rural,Drinking water,2001,28.87407,2937622.19064,Unimproved
COL,Colombia,urban,Drinking water,2001,1.63096,481709.07405,Unimproved
COL,Colombia,rural,Sanitation,2002,62.35156,6336807.44809,At least basic
COL,Colombia,total,Sanitation,2002,61.16652,24665201.58218,Basic service
COL,Colombia,urban,Sanitation,2002,75.8763,22885545.43437,Basic service
COL,Colombia,total,Drinking water,2002,23.1947,9353190.18744,Basic service
COL,Colombia,rural,Drinking water,2002,38.21157,3883453.39775,Basic service
COL,Colombia,urban,Drinking water,2002,18.13474,5469737.05739,Basic service
COL,Colombia,total,Sanitation,2002,12.87971,5193699.89027,Limited service
COL,Colombia,rural,Sanitation,2002,7.25189,737011.66074,Limited service
COL,Colombia,urban,Sanitation,2002,14.77601,4456688.2228,Limited service
COL,Colombia,total,Drinking water,2002,0.15308,61730.21595,Limited service
COL,Colombia,rural,Drinking water,2002,0.54171,55053.771,Limited service
COL,Colombia,urban,Drinking water,2002,0.02214,6676.44866,Limited service
COL,Colombia,total,Sanitation,2002,7.57394,3054165.1002,Open defecation
COL,Colombia,rural,Sanitation,2002,24.81214,2521665.55567,Open defecation
COL,Colombia,urban,Sanitation,2002,1.76549,532499.71209,Open defecation
COL,Colombia,urban,Drinking water,2002,0,0,Surface water
COL,Colombia,total,Sanitation,2002,16.03546,6466249.71863,Safely managed service
COL,Colombia,urban,Sanitation,2002,6.32956,1909099.94968,Safely managed service
COL,Colombia,total,Drinking water,2002,68.35502,27563942.36358,Safely managed service
COL,Colombia,rural,Drinking water,2002,32.94566,3348277.64521,Safely managed service
COL,Colombia,urban,Drinking water,2002,80.28627,24215664.6364,Safely managed service
COL,Colombia,total,Sanitation,2002,2.34438,945363.21085,Unimproved
